,company,title,areas,value,value_trans,z_by_company
1114802,KCE Electronics Public Company Limited,Students' perceptions of makerspaces and learning environments in thai schools,"['Computer Networks and Communications', 'Energy Engineering and Power Technology', 'Engineering (miscellaneous)', 'Electrical and Electronic Engineering', 'Mathematics (miscellaneous)', 'Education']",0.3267054855823517,2.498722821139958,3.089044197754745
1119135,KCE Electronics Public Company Limited,Quality control process improvement of flexible printed circuit board by FMEA,"['Materials Science (all)', 'Engineering (all)']",0.3728428781032562,2.7620451684210607,3.4112821663608957
1125253,KCE Electronics Public Company Limited,Mixed-integer linear programming model and heuristic for short-term scheduling of pressing process in multi-layer printed circuit board manufacturing,['Mathematics (all)'],0.3282299041748047,2.507901274269046,3.1002762337813214
1125889,KCE Electronics Public Company Limited,The use of relative potential risk as a prioritization tool for household WEEE management in Thailand,"['Waste Management and Disposal', 'Mechanics of Materials']",0.36914634704589844,2.7420041548423657,3.3867571855869967
1126851,KCE Electronics Public Company Limited,Application of Kansei engineering and data mining in developing an ingenious product co-design system,"['Computer Science Applications', 'Information Systems and Management', 'Artificial Intelligence']",0.32876327633857727,2.5111046041851277,3.1041962752650454
1128329,KCE Electronics Public Company Limited,The mediating role of knowledge management and the moderating role of additive manufacturing (industry 4.0) in the relationship between knowledge management capability and firm performance: A case of KPMG Thailand,"['Education', 'Arts and Humanities (miscellaneous)']",0.3229104280471802,2.4757234270561796,3.0608989297771
1128586,KCE Electronics Public Company Limited,"Material flow analysis of crt monitor, electric fan and refrigerator through the primitive e-waste dismantling in buriram province, thailand","['Environmental Engineering', 'Information Systems']",0.31708481907844543,2.439998050974202,3.017180374420088
1128596,KCE Electronics Public Company Limited,"E-waste dismantling community toward circular economy with ineffective hazardous waste management: a case study in buriram province, thailand","['Environmental Engineering', 'Information Systems']",0.36193814873695374,2.7024144690612775,3.3383097216494413
1128612,KCE Electronics Public Company Limited,Evaluation of the effects of citizen behaviors on the volume of wEEE generation in Thailand,['Environmental Science (all)'],0.3246442675590515,2.4862576819347857,3.073790114015397
1130885,KCE Electronics Public Company Limited,CdSe thin films prepared by the homemade and cost effective spray pyrolysis technique,"['Electronic, Optical and Magnetic Materials', 'Condensed Matter Physics']",0.36581751704216003,2.7238055605392066,3.3644868461331368
1130916,KCE Electronics Public Company Limited,Design support matrix,"['Architecture', 'Visual Arts and Performing Arts', 'Urban Studies']",0.3182198107242584,2.4469986253189657,3.025747254061051
1132340,KCE Electronics Public Company Limited,Estimating the Generation of Discarded Mobile Phones and Highlighting Areas for Recycling Precious Metals from Printed Circuit Boards in Thailand,"['Computer Science (miscellaneous)', 'Geography, Planning and Development', 'Renewable Energy, Sustainability and the Environment', 'Environmental Science (miscellaneous)', 'Energy Engineering and Power Technology', 'Hardware and Architecture', 'Computer Networks and Communications', 'Management, Monitoring, Policy and Law']",0.35435763001441956,2.6600385282587946,3.2864526072686804
1153485,Bangkok Commercial Asset Management Public Company Limited,Analyzing problems affecting the performances of public-private partnership transportation projects - Case studies in Vietnam,['Multidisciplinary'],0.40570181608200073,2.932740938465596,3.037419806489015
1157197,Bangkok Commercial Asset Management Public Company Limited,Investigation of infrastructure maintenance cost of intercity railway in Thailand,"['Materials Science (all)', 'Engineering (all)']",0.4177502393722534,2.992135463814312,3.0950715274619998
1161375,Bangkok Commercial Asset Management Public Company Limited,Factors influencing construction waste generation in building construction: Thailand's perspective,"['Geography, Planning and Development', 'Renewable Energy, Sustainability and the Environment', 'Environmental Science (miscellaneous)', 'Energy Engineering and Power Technology', 'Management, Monitoring, Policy and Law']",0.40349531173706055,2.921683665291992,3.0266869851728417
1162103,Bangkok Commercial Asset Management Public Company Limited,Comparing Life Cycle Cost of Public and PPP Transportation Infrastructure in Thailand: An Empirical Evidence,"['Civil and Structural Engineering', 'Building and Construction']",0.4122018814086914,2.964988553598669,3.0687211848362757
1163026,Bangkok Commercial Asset Management Public Company Limited,Governance mechanism of state enterprises in Thailand: the roles of the board of directors and the firm’s performance,"['Sociology and Political Science', 'Public Administration']",0.40352749824523926,2.921845365085161,3.0268439402339764
1166735,Bangkok Commercial Asset Management Public Company Limited,"Bangkok, Thailand",['Social Sciences (all)'],0.41486018896102905,2.978038251747728,3.081387967709851
1167572,Bangkok Commercial Asset Management Public Company Limited,Influence of Building Characteristics and Building Lifespan on Condominium Operating Expenses,"['Conservation', 'Urban Studies', 'Nature and Landscape Conservation', 'Management, Monitoring, Policy and Law']",0.4740951657295227,3.2493215866024854,3.3447110776066333
1169208,Bangkok Commercial Asset Management Public Company Limited,Management accounting practices in Thailand: Case study of manufacturing companies,"['Business and International Management', 'Strategy and Management', 'Management Science and Operations Research', 'Marketing', 'Management of Technology and Innovation']",0.4015524387359619,2.9119006207428746,3.0171910029876052
1187122,Sansiri Public Company Limited,Influence of Building Characteristics and Building Lifespan on Condominium Operating Expenses,"['Conservation', 'Urban Studies', 'Nature and Landscape Conservation', 'Management, Monitoring, Policy and Law']",0.4738612771034241,3.248319521726142,3.048976541265982
1191082,Sansiri Public Company Limited,Airport Business Model Innovations for Local and Regional Airports: A Case of Cultural Entrepreneurship in Thailand,"['Economics, Econometrics and Finance (all)', 'Business, Management and Accounting (all)']",0.4775698184967041,3.26414761756842,3.063151498927332
1192852,Regional Container Lines Public Company Limited,Combining geographic information system (GIS) and simulation for crew boat scheduling,"['Hardware and Architecture', 'Computer Networks and Communications', 'Electrical and Electronic Engineering']",0.4527776837348938,3.155822516306216,3.609419942220156
1193069,Regional Container Lines Public Company Limited,"Research trends in Belt and Road Initiative studies on logistics, supply chains, and transportation sector","['Management Information Systems', 'Control and Systems Engineering', 'Business and International Management', 'Information Systems', 'Computer Science Applications', 'Strategy and Management', 'Management Science and Operations Research', 'Management of Technology and Innovation']",0.4394243061542511,3.0949457670425584,3.5443033501952423
1193809,Regional Container Lines Public Company Limited,Last Mile Optimization for a Young 3PL Provider,"['Computer Networks and Communications', 'Computer Science Applications', 'Energy Engineering and Power Technology', 'Engineering (miscellaneous)', 'Electrical and Electronic Engineering', 'Control and Optimization', 'Instrumentation']",0.4804736375808716,3.2764513133839626,3.738450093481157
1193863,Regional Container Lines Public Company Limited,Topological evolution of public transportation network: A case study of Bangkok rail transit network,"['Organizational Behavior and Human Resource Management', 'Strategy and Management', 'Computer Networks and Communications', 'Information Systems and Management', 'Management Science and Operations Research', 'Industrial and Manufacturing Engineering', 'Control and Optimization']",0.3757171928882599,2.777507691361501,3.2047568744500747
1194552,Regional Container Lines Public Company Limited,"Exploring the possibility of MaaS service in Thailand, implications from the existing conditions and experts' opinions on “Who should be the MaaS provider in Bangkok?”","['Transportation', 'Safety Research', 'Urban Studies', 'Engineering (all)']",0.359125018119812,2.686778372206043,3.107708590308676
1195386,Regional Container Lines Public Company Limited,"Perceived service quality and commuter segmentation of informal public transport service in Bangkok, Thailand",['Engineering (all)'],0.3687867224216461,2.740045027951934,3.16468507365726
1195775,Regional Container Lines Public Company Limited,Identifying factors affecting the success of rail infrastructure development projects contributing to a logistics platform: A Thailand case study,['Social Sciences (all)'],0.4793391823768616,3.2716538850901387,3.7333185418665207
1196297,Regional Container Lines Public Company Limited,Investigation of infrastructure maintenance cost of intercity railway in Thailand,"['Materials Science (all)', 'Engineering (all)']",0.4417351484298706,3.105611964899778,3.55571240969212
1196361,Regional Container Lines Public Company Limited,Strengthening BIMSTEC integration: The new agenda,['Social Sciences (all)'],0.3506001830101013,2.638746763157417,3.0563317554981695
1196955,Regional Container Lines Public Company Limited,A connectivity-based approach to evaluating port importance in the global container shipping network,"['Transportation', 'Economics, Econometrics and Finance (miscellaneous)']",0.4836592674255371,3.2898591492847267,3.7527917360761935
1197159,Regional Container Lines Public Company Limited,Statistical estimation of freight activity analytics from Global Positioning System data of trucks,"['Business and International Management', 'Civil and Structural Engineering', 'Transportation']",0.5009294748306274,3.3609453677010372,3.828828849410893
